satisfaction,gender,age,customer_type,type_of_travel,class,flight_distance,"комфорт, еда, развлечения",сервис/обслуживание,интернет сервис,основные функции
0,1,48,1,0,1,299,3.0,4.0,3.0,1.0
0,0,31,1,0,1,196,1.0,2.0,2.0,3.0
0,1,24,1,0,1,299,2.0,4.0,4.0,3.0
1,0,42,1,1,2,3525,3.0,4.0,2.0,3.0
0,1,47,1,1,2,177,3.0,2.0,3.0,3.0
0,1,42,1,1,2,3350,2.0,3.0,2.0,3.0
1,1,41,1,1,2,157,4.0,4.0,4.0,3.0
1,0,53,1,1,2,273,3.0,3.0,3.0,3.0
1,0,40,1,1,2,2106,3.0,4.0,1.0,3.0
1,0,54,1,1,2,1503,4.0,2.0,2.0,2.0
0,0,43,0,1,2,157,4.0,3.0,3.0,2.0
1,1,26,0,1,2,273,1.0,4.0,3.0,4.0
1,1,45,1,1,2,3173,3.0,3.0,3.0,4.0
1,0,7,1,1,2,3256,3.0,5.0,3.0,3.0
1,0,45,1,1,2,157,3.0,5.0,2.0,3.0
1,1,47,1,1,2,157,3.0,4.0,4.0,3.0
1,1,49,1,1,2,1699,3.0,4.0,4.0,4.0
1,0,39,1,1,2,2156,3.0,3.0,4.0,3.0
1,1,34,1,1,2,273,3.0,4.0,3.0,3.0
1,1,58,1,1,2,177,3.0,3.0,1.0,3.0
0,1,50,0,1,2,157,2.0,3.0,2.0,2.0
1,1,46,1,1,2,3396,4.0,4.0,2.0,3.0
1,1,48,1,1,2,273,3.0,2.0,1.0,3.0
1,0,37,1,1,2,273,3.0,4.0,4.0,3.0
1,1,55,1,1,2,2426,3.0,3.0,3.0,3.0
0,0,36,1,1,0,177,1.0,3.0,4.0,2.0
0,1,34,1,1,0,157,4.0,2.0,4.0,3.0
0,0,23,1,1,2,2123,1.0,2.0,3.0,2.0
1,1,37,1,1,2,3997,3.0,3.0,2.0,4.0
0,0,38,0,1,0,177,3.0,3.0,3.0,3.0
0,1,44,0,1,2,273,4.0,3.0,3.0,2.0
0,1,48,1,1,2,3901,2.0,2.0,1.0,3.0
0,0,51,1,1,2,1734,2.0,3.0,1.0,3.0
1,0,40,1,1,2,3293,4.0,4.0,3.0,3.0
0,1,48,1,1,2,177,3.0,2.0,1.0,3.0
0,0,56,1,1,2,3296,1.0,3.0,1.0,3.0
0,1,22,0,1,0,273,1.0,4.0,2.0,2.0
0,1,47,1,1,0,273,3.0,3.0,4.0,3.0
0,1,65,0,1,0,157,1.0,2.0,2.0,3.0
0,1,36,1,1,0,273,2.0,2.0,4.0,2.0
0,0,34,1,0,0,273,5.0,2.0,3.0,2.0
1,0,54,1,0,0,273,4.0,3.0,3.0,3.0
0,0,48,1,0,0,177,3.0,5.0,3.0,3.0
0,1,62,1,0,0,273,2.0,2.0,2.0,2.0
0,0,49,1,0,0,273,2.0,3.0,2.0,2.0
1,0,21,1,0,0,157,5.0,3.0,2.0,0.0
0,0,57,1,0,0,157,4.0,4.0,3.0,3.0
0,1,15,1,0,0,273,1.0,3.0,2.0,2.0
0,0,66,1,0,0,177,2.0,4.0,3.0,2.0
0,1,30,1,0,0,273,3.0,3.0,3.0,1.0
0,0,37,1,0,0,177,4.0,4.0,3.0,2.0
0,1,12,1,0,0,273,4.0,3.0,2.0,2.0
0,1,34,1,0,0,177,2.0,2.0,3.0,3.0
0,0,21,1,0,0,8,1.0,4.0,3.0,2.0
0,0,41,1,0,0,157,4.0,3.0,2.0,1.0
0,1,37,1,1,1,177,1.0,4.0,3.0,2.0
0,0,24,0,1,0,177,3.0,3.0,3.0,3.0
0,0,24,1,1,1,273,1.0,3.0,2.0,2.0
0,0,33,1,0,1,273,3.0,2.0,2.0,2.0
0,1,65,1,0,1,157,3.0,3.0,2.0,2.0
0,1,17,1,0,1,157,1.0,4.0,3.0,4.0
1,1,48,1,1,2,3800,4.0,4.0,1.0,3.0
1,0,60,1,1,2,139,4.0,4.0,2.0,2.0
1,1,41,1,1,2,2231,3.0,5.0,2.0,3.0
1,1,38,1,1,2,2809,3.0,4.0,3.0,3.0
1,1,38,1,1,2,135,4.0,4.0,2.0,3.0
0,1,32,1,1,2,135,1.0,3.0,3.0,2.0
1,0,52,1,1,2,3278,3.0,3.0,1.0,3.0
0,0,18,0,1,2,135,3.0,3.0,2.0,2.0
0,1,54,1,1,2,2569,2.0,3.0,2.0,3.0
0,1,50,1,0,2,130,2.0,4.0,2.0,2.0
1,1,7,1,0,2,135,3.0,1.0,3.0,5.0
0,1,33,1,0,2,130,1.0,3.0,2.0,2.0
1,0,40,1,1,2,135,3.0,4.0,2.0,4.0
0,0,45,1,1,2,116,3.0,3.0,1.0,3.0
1,0,39,1,1,2,139,3.0,4.0,2.0,3.0
1,0,67,1,1,2,3442,4.0,4.0,4.0,3.0
1,0,57,1,1,2,3801,3.0,2.0,1.0,3.0
1,1,21,0,1,2,130,2.0,4.0,3.0,4.0
1,0,49,1,1,2,2577,3.0,3.0,4.0,3.0
1,0,29,0,1,2,139,4.0,4.0,4.0,4.0
1,1,60,1,1,2,130,3.0,4.0,3.0,4.0
1,1,35,1,1,2,116,3.0,4.0,2.0,3.0
1,0,45,1,1,2,2664,3.0,4.0,4.0,4.0
1,1,57,1,1,2,135,3.0,4.0,3.0,3.0
1,0,27,1,1,2,1970,1.0,3.0,2.0,1.0
1,1,50,1,1,2,135,3.0,3.0,3.0,4.0
0,1,18,0,1,0,139,3.0,3.0,3.0,2.0
1,0,21,0,1,2,139,4.0,4.0,3.0,4.0
1,0,45,1,1,2,139,4.0,4.0,3.0,3.0
1,0,42,1,1,2,135,3.0,4.0,3.0,3.0
0,0,26,0,1,2,139,3.0,3.0,3.0,2.0
1,1,39,0,1,2,139,3.0,4.0,3.0,4.0
1,1,41,1,1,2,135,3.0,4.0,2.0,4.0
0,0,36,1,1,2,2988,2.0,2.0,2.0,3.0
1,0,51,1,1,2,139,3.0,3.0,3.0,4.0
0,1,46,1,1,2,2264,3.0,2.0,4.0,3.0
0,0,46,1,1,2,116,2.0,2.0,4.0,2.0
0,0,10,0,1,0,116,2.0,2.0,2.0,3.0
0,0,43,1,1,2,2285,3.0,2.0,3.0,3.0
0,1,61,1,1,0,116,1.0,2.0,3.0,2.0
1,1,55,1,1,2,135,3.0,4.0,4.0,3.0
1,1,8,0,1,2,139,4.0,2.0,4.0,3.0
1,0,52,1,1,2,1907,3.0,4.0,3.0,3.0
1,0,40,1,1,2,3011,4.0,4.0,4.0,3.0
1,1,54,1,1,2,135,3.0,3.0,1.0,3.0
0,1,40,1,1,0,130,2.0,2.0,2.0,2.0
0,0,23,0,1,0,135,2.0,3.0,3.0,3.0
1,0,42,1,1,2,2657,3.0,4.0,1.0,3.0
0,0,57,1,1,0,139,2.0,3.0,4.0,2.0
1,0,46,1,1,2,135,3.0,3.0,4.0,3.0
1,1,42,1,1,2,3797,4.0,4.0,2.0,2.0
0,0,36,0,1,0,139,2.0,3.0,3.0,3.0
0,0,47,1,1,2,1643,3.0,2.0,3.0,2.0
1,1,47,1,1,2,2722,4.0,3.0,2.0,4.0
0,0,48,1,1,2,139,3.0,2.0,4.0,3.0
1,0,46,1,1,2,2620,3.0,3.0,3.0,4.0
0,1,62,1,1,0,139,2.0,3.0,1.0,2.0
0,1,32,1,1,2,3800,1.0,3.0,2.0,2.0
0,0,38,0,1,0,139,1.0,3.0,2.0,2.0
0,0,25,0,1,2,135,1.0,4.0,2.0,1.0
1,1,55,1,1,2,130,3.0,4.0,1.0,3.0
0,0,34,1,1,0,135,3.0,2.0,4.0,3.0
0,1,40,1,1,0,135,3.0,2.0,2.0,3.0
0,1,34,1,1,2,3747,2.0,3.0,2.0,3.0
1,0,43,1,1,2,1759,3.0,3.0,4.0,3.0
0,1,52,1,1,2,135,2.0,1.0,3.0,2.0
1,0,57,1,1,2,139,3.0,1.0,2.0,3.0
1,0,42,1,1,2,135,3.0,4.0,4.0,3.0
1,1,49,1,1,2,135,4.0,4.0,2.0,3.0
0,0,27,0,1,0,130,3.0,2.0,3.0,4.0
0,0,7,1,1,2,139,2.0,1.0,3.0,2.0
0,1,47,1,1,0,135,3.0,3.0,3.0,3.0
0,0,23,0,1,0,139,4.0,3.0,3.0,2.0
0,1,31,1,1,2,135,1.0,2.0,4.0,2.0
0,1,32,1,1,0,135,3.0,3.0,4.0,3.0
1,1,60,1,1,2,135,4.0,4.0,4.0,3.0
0,0,49,1,1,0,135,3.0,1.0,2.0,3.0
0,1,37,0,1,0,139,3.0,3.0,3.0,3.0
0,0,62,1,1,2,3574,2.0,2.0,3.0,3.0
1,0,30,1,1,2,135,3.0,4.0,4.0,3.0
0,1,54,1,1,2,139,3.0,1.0,1.0,3.0
0,0,53,1,1,0,130,3.0,3.0,2.0,3.0
0,1,44,1,1,2,116,3.0,1.0,1.0,3.0
1,1,40,1,1,2,139,2.0,2.0,1.0,3.0
1,1,43,1,1,2,2252,3.0,4.0,3.0,2.0
1,1,48,1,1,2,2157,3.0,4.0,4.0,2.0
1,1,35,1,1,2,1751,3.0,4.0,3.0,3.0
1,0,38,1,1,2,2999,4.0,4.0,2.0,2.0
0,1,37,1,1,2,1543,2.0,2.0,4.0,2.0
1,0,30,1,1,2,2237,3.0,3.0,2.0,3.0
1,0,33,1,1,0,139,4.0,3.0,4.0,3.0
1,1,22,1,0,0,135,2.0,3.0,1.0,1.0
0,0,62,1,0,0,135,3.0,1.0,3.0,3.0
1,0,27,1,0,0,135,2.0,3.0,3.0,4.0
0,0,9,1,0,0,135,3.0,3.0,3.0,3.0
0,0,14,1,0,0,116,4.0,2.0,3.0,3.0
1,0,43,1,0,0,135,4.0,3.0,1.0,3.0
1,0,51,1,0,0,116,3.0,3.0,3.0,4.0
0,0,68,1,0,0,116,3.0,3.0,3.0,3.0
0,1,20,1,0,0,135,4.0,2.0,3.0,2.0
0,0,45,1,0,0,135,3.0,2.0,2.0,4.0
0,1,58,1,0,0,130,0.0,4.0,1.0,2.0
0,0,45,1,0,0,135,2.0,4.0,3.0,3.0
0,0,51,1,0,0,116,3.0,2.0,2.0,2.0
0,1,15,1,0,0,135,2.0,3.0,2.0,2.0
0,0,55,1,0,0,135,3.0,0.0,2.0,3.0
0,0,64,1,0,0,135,3.0,4.0,3.0,2.0
0,0,16,1,0,0,135,2.0,3.0,2.0,1.0
0,0,10,1,0,0,135,3.0,3.0,2.0,1.0
0,0,19,1,0,0,130,2.0,3.0,3.0,2.0
0,0,12,1,0,0,116,1.0,2.0,3.0,3.0
0,0,15,1,0,0,116,4.0,3.0,2.0,1.0
0,1,69,1,0,0,116,2.0,2.0,2.0,2.0
0,1,55,1,0,0,139,3.0,4.0,2.0,2.0
0,1,7,1,0,0,116,1.0,3.0,3.0,4.0
0,1,26,1,0,0,139,1.0,3.0,3.0,3.0
0,0,38,1,0,0,116,4.0,3.0,3.0,3.0
0,0,35,1,0,0,139,1.0,3.0,2.0,1.0
0,0,17,1,0,0,130,1.0,4.0,2.0,2.0
0,1,15,1,0,0,139,5.0,3.0,2.0,1.0
1,0,45,1,0,0,139,2.0,5.0,3.0,4.0
0,1,58,1,0,0,139,4.0,4.0,3.0,2.0
0,0,40,1,0,0,139,2.0,4.0,1.0,3.0
0,0,19,1,0,0,135,4.0,3.0,3.0,3.0
0,0,67,1,0,0,135,3.0,2.0,2.0,3.0
0,0,8,1,0,0,135,2.0,3.0,3.0,2.0
0,1,15,1,0,0,135,2.0,3.0,2.0,3.0
0,0,53,1,0,0,116,3.0,4.0,3.0,2.0
0,0,42,1,0,0,135,3.0,1.0,3.0,4.0
0,1,26,1,0,0,139,4.0,2.0,3.0,3.0
0,0,42,1,0,0,139,4.0,2.0,1.0,3.0
0,0,27,1,0,0,130,3.0,4.0,2.0,1.0
0,0,40,1,0,0,139,4.0,3.0,2.0,1.0
0,1,32,1,0,0,139,1.0,3.0,3.0,3.0
1,1,52,1,1,2,135,3.0,4.0,4.0,4.0
1,0,54,0,1,2,139,2.0,4.0,3.0,4.0
1,1,51,1,1,2,3554,3.0,4.0,4.0,3.0
1,0,51,1,1,2,2312,3.0,4.0,3.0,3.0
0,0,38,1,1,1,116,1.0,3.0,2.0,2.0
0,1,36,1,1,1,139,1.0,3.0,3.0,3.0
1,0,48,1,1,2,135,3.0,3.0,4.0,3.0
0,1,18,0,1,1,130,1.0,3.0,2.0,2.0
0,0,29,1,1,1,130,2.0,2.0,3.0,2.0
0,1,60,1,1,1,116,2.0,3.0,2.0,3.0
0,1,51,1,1,1,135,3.0,1.0,4.0,3.0
0,0,67,1,1,1,135,2.0,4.0,3.0,3.0
0,0,43,1,0,1,116,3.0,4.0,3.0,3.0
1,0,69,1,0,1,139,2.0,2.0,3.0,4.0
0,0,59,1,0,1,135,3.0,1.0,3.0,4.0
0,1,35,1,0,1,135,4.0,4.0,3.0,3.0
0,0,34,1,0,1,135,0.0,4.0,3.0,3.0
0,1,20,1,0,1,116,4.0,4.0,2.0,1.0
0,1,32,1,0,1,116,3.0,1.0,2.0,2.0
0,1,13,1,0,1,135,0.0,4.0,2.0,3.0
1,0,52,1,1,2,2104,4.0,3.0,1.0,3.0
0,0,27,0,1,2,606,1.0,3.0,2.0,2.0
0,0,52,1,1,2,3287,2.0,1.0,2.0,3.0
0,1,56,1,0,2,606,2.0,1.0,3.0,3.0
1,0,43,1,1,2,606,3.0,4.0,3.0,3.0
1,1,42,1,1,2,3499,3.0,4.0,1.0,3.0
1,1,47,1,1,2,2862,3.0,4.0,2.0,4.0
1,1,57,1,1,2,606,3.0,3.0,2.0,4.0
1,1,35,1,1,2,606,3.0,4.0,3.0,4.0
1,0,23,0,1,2,606,2.0,3.0,3.0,4.0
1,0,46,1,1,2,606,4.0,3.0,3.0,3.0
1,0,26,1,1,2,606,3.0,4.0,2.0,3.0
1,1,50,1,1,2,606,4.0,4.0,3.0,3.0
1,0,35,1,1,2,2644,3.0,3.0,4.0,3.0
0,0,28,1,1,2,606,2.0,3.0,1.0,3.0
0,0,54,1,1,0,606,2.0,2.0,3.0,3.0
0,0,42,1,1,0,606,3.0,0.0,3.0,3.0
0,1,61,1,0,0,606,2.0,4.0,3.0,2.0
0,0,39,1,0,0,606,2.0,2.0,2.0,3.0
1,1,58,1,1,2,464,3.0,3.0,2.0,4.0
1,1,42,0,1,2,864,3.0,3.0,4.0,3.0
1,1,49,1,1,2,1878,3.0,4.0,1.0,3.0
1,1,47,0,1,2,864,2.0,3.0,3.0,3.0
0,1,19,0,1,0,864,3.0,3.0,3.0,4.0
1,0,44,1,1,0,464,3.0,4.0,3.0,3.0
0,0,32,1,0,0,864,4.0,2.0,3.0,3.0
0,1,15,1,0,0,864,1.0,3.0,3.0,3.0
0,0,38,1,0,2,783,3.0,3.0,3.0,3.0
0,1,23,0,1,0,783,3.0,3.0,2.0,2.0
1,0,56,1,1,2,3568,3.0,4.0,1.0,3.0
1,0,19,0,1,2,783,2.0,3.0,3.0,3.0
1,0,42,1,1,2,3647,4.0,4.0,3.0,3.0
0,0,33,1,1,0,783,2.0,2.0,4.0,2.0
0,1,29,0,1,2,783,4.0,4.0,2.0,2.0
0,1,41,1,1,0,783,3.0,3.0,3.0,2.0
0,0,27,1,1,2,2361,2.0,3.0,2.0,3.0
0,1,66,1,0,0,783,4.0,3.0,3.0,2.0
0,0,18,1,0,0,783,3.0,4.0,2.0,2.0
0,0,22,1,0,0,783,2.0,4.0,3.0,2.0
0,1,48,1,1,2,888,3.0,2.0,3.0,3.0
1,1,28,1,1,2,1791,3.0,4.0,2.0,3.0
0,0,54,1,1,2,888,3.0,4.0,1.0,3.0
0,1,19,1,0,0,888,4.0,3.0,2.0,2.0
1,0,49,1,1,2,2932,3.0,4.0,4.0,3.0
1,0,28,1,1,2,3032,2.0,4.0,4.0,3.0
0,0,12,1,1,2,3322,4.0,3.0,4.0,3.0
0,0,7,0,1,2,122,3.0,3.0,3.0,3.0
1,0,14,1,0,2,552,4.0,3.0,3.0,4.0
1,0,35,1,1,2,3485,3.0,3.0,3.0,4.0
0,0,28,0,1,2,522,4.0,3.0,3.0,2.0
1,1,22,1,1,2,1844,4.0,3.0,3.0,3.0
1,0,43,1,1,2,522,3.0,4.0,2.0,4.0
0,1,25,0,1,2,522,0.0,3.0,2.0,3.0
1,0,34,1,1,2,522,3.0,2.0,3.0,4.0
0,0,37,0,1,2,522,4.0,3.0,2.0,1.0
1,1,26,0,1,2,522,0.0,4.0,4.0,4.0
1,1,19,1,1,2,3492,2.0,3.0,4.0,3.0
1,0,49,1,1,2,552,3.0,2.0,4.0,3.0
1,0,19,0,1,0,522,2.0,4.0,1.0,1.0
1,1,57,1,1,2,522,4.0,3.0,3.0,4.0
0,1,32,0,1,2,522,0.0,4.0,3.0,4.0
1,1,41,1,1,2,552,4.0,3.0,2.0,3.0
0,0,24,0,1,0,522,3.0,4.0,2.0,3.0
1,1,55,1,1,2,2795,3.0,5.0,4.0,3.0
1,0,40,1,1,2,522,4.0,4.0,3.0,3.0
1,1,22,1,1,2,3754,3.0,3.0,2.0,3.0
1,1,42,1,1,2,2935,3.0,3.0,2.0,3.0
1,0,41,1,1,2,1940,4.0,3.0,1.0,3.0
0,0,21,1,1,2,522,2.0,2.0,4.0,2.0
1,0,42,1,1,2,522,3.0,4.0,4.0,3.0
1,1,43,1,1,2,552,3.0,3.0,3.0,3.0
1,0,44,1,1,2,3686,4.0,4.0,2.0,3.0
1,0,42,1,1,2,1742,4.0,4.0,1.0,3.0
1,1,28,1,1,2,1906,2.0,4.0,5.0,2.0
0,0,7,1,1,2,3745,3.0,2.0,3.0,4.0
1,1,36,1,1,2,1989,4.0,3.0,1.0,3.0
0,1,29,0,1,0,522,2.0,2.0,2.0,2.0
0,0,23,1,1,0,522,2.0,2.0,2.0,3.0
1,0,14,1,1,2,2804,2.0,4.0,2.0,3.0
0,0,26,1,1,0,552,2.0,3.0,3.0,3.0
1,1,41,1,1,2,552,4.0,3.0,1.0,4.0
0,1,37,1,1,0,522,2.0,3.0,2.0,2.0
0,0,24,1,1,2,552,1.0,3.0,2.0,2.0
0,1,9,1,1,2,3418,2.0,3.0,2.0,2.0
0,1,54,1,1,2,122,2.0,2.0,3.0,3.0
0,1,23,0,1,0,522,5.0,3.0,3.0,2.0
0,0,20,0,1,0,122,3.0,2.0,2.0,1.0
1,1,11,1,0,0,522,0.0,3.0,3.0,4.0
0,1,61,1,0,0,522,3.0,3.0,4.0,3.0
0,1,46,1,0,0,522,3.0,3.0,3.0,2.0
0,1,28,1,0,0,522,2.0,4.0,2.0,2.0
0,0,46,1,0,0,522,3.0,2.0,3.0,4.0
0,0,55,1,0,0,522,4.0,3.0,2.0,3.0
0,0,19,1,0,0,522,3.0,4.0,2.0,2.0
0,0,31,1,0,0,522,2.0,3.0,3.0,3.0
0,0,26,1,0,0,522,0.0,4.0,2.0,3.0
0,0,45,1,0,0,552,4.0,4.0,3.0,3.0
0,1,8,1,0,0,552,2.0,3.0,3.0,4.0
0,0,39,1,0,0,522,3.0,3.0,3.0,2.0
0,0,30,1,0,0,522,3.0,4.0,3.0,2.0
0,0,34,1,0,0,552,2.0,2.0,3.0,3.0
0,1,31,1,0,0,552,2.0,4.0,2.0,3.0
0,1,23,1,0,0,522,4.0,4.0,3.0,3.0
1,1,48,1,0,0,522,0.0,4.0,3.0,4.0
0,1,49,1,0,0,522,2.0,3.0,2.0,2.0
0,0,25,1,0,0,522,0.0,4.0,4.0,3.0
1,1,47,1,1,2,552,3.0,3.0,1.0,3.0
1,1,60,1,1,2,3094,3.0,5.0,3.0,3.0
1,1,53,1,1,2,522,3.0,1.0,2.0,4.0
0,0,39,0,1,2,552,2.0,4.0,3.0,2.0
1,1,56,1,1,2,3063,3.0,5.0,2.0,3.0
1,0,38,1,1,1,122,4.0,3.0,2.0,3.0
0,0,39,1,1,1,152,2.0,2.0,4.0,2.0
1,0,9,1,0,1,522,1.0,3.0,3.0,4.0
0,1,43,1,0,1,522,4.0,4.0,3.0,2.0
1,0,44,1,1,2,510,4.0,4.0,2.0,3.0
1,1,56,1,1,2,2136,3.0,4.0,3.0,3.0
1,0,45,1,1,2,510,4.0,3.0,3.0,3.0
1,0,58,1,1,2,3386,3.0,3.0,4.0,3.0
1,0,57,1,1,2,1766,3.0,4.0,3.0,3.0
1,1,57,1,1,2,2938,3.0,1.0,4.0,4.0
1,0,45,1,1,2,3334,4.0,3.0,2.0,3.0
0,0,34,0,1,0,510,1.0,3.0,3.0,2.0
0,1,22,0,1,0,510,4.0,4.0,2.0,1.0
0,0,68,1,0,0,510,3.0,1.0,3.0,3.0
0,0,58,1,0,0,510,2.0,2.0,3.0,3.0
0,0,37,1,0,0,510,3.0,3.0,3.0,2.0
1,0,60,1,1,2,3587,4.0,4.0,1.0,3.0
1,1,68,1,1,2,3215,4.0,3.0,3.0,3.0
0,1,32,1,0,1,510,1.0,4.0,3.0,2.0
1,1,48,1,1,2,2114,3.0,3.0,4.0,3.0
1,0,25,0,1,2,925,1.0,4.0,3.0,4.0
0,0,52,1,0,2,925,3.0,1.0,4.0,2.0
1,0,46,1,1,2,925,3.0,5.0,3.0,3.0
1,1,46,1,1,2,925,4.0,4.0,1.0,3.0
0,0,30,0,1,0,925,1.0,3.0,3.0,3.0
0,1,9,1,1,2,3612,3.0,3.0,3.0,3.0
1,1,19,0,1,2,925,3.0,4.0,3.0,3.0
0,1,22,0,1,0,925,1.0,3.0,3.0,3.0
0,0,38,1,1,2,925,2.0,3.0,4.0,2.0
0,0,24,1,0,0,925,1.0,3.0,3.0,2.0
0,0,68,1,0,0,925,3.0,1.0,2.0,2.0
0,0,28,1,1,1,925,2.0,2.0,4.0,2.0
0,0,23,1,0,1,925,3.0,4.0,3.0,3.0
0,1,50,1,0,1,925,0.0,3.0,3.0,4.0
0,0,22,1,0,1,925,5.0,2.0,3.0,2.0
1,0,60,1,1,2,2030,3.0,2.0,3.0,3.0
1,1,21,0,1,2,762,3.0,3.0,4.0,4.0
1,1,34,1,1,2,762,3.0,3.0,1.0,3.0
1,0,50,1,1,2,1995,3.0,3.0,4.0,4.0
0,1,46,1,0,2,762,3.0,1.0,3.0,4.0
1,0,64,0,1,2,762,4.0,4.0,2.0,2.0
0,1,32,0,1,2,762,3.0,3.0,2.0,1.0
1,1,49,1,1,2,3247,3.0,4.0,1.0,3.0
1,1,44,1,1,2,2520,3.0,4.0,3.0,3.0
0,1,25,0,1,2,762,2.0,4.0,2.0,2.0
1,1,48,1,1,2,762,3.0,4.0,3.0,3.0
1,1,32,1,1,2,2072,2.0,4.0,5.0,2.0
1,0,35,1,1,2,762,3.0,4.0,2.0,3.0
0,1,29,0,1,2,762,2.0,3.0,1.0,2.0
1,1,26,1,1,2,3578,3.0,3.0,4.0,3.0
1,0,41,1,1,2,762,3.0,4.0,2.0,3.0
1,1,55,1,1,2,3840,3.0,4.0,4.0,3.0
1,1,42,1,1,2,2455,3.0,5.0,2.0,3.0
0,0,34,1,1,2,2408,2.0,3.0,2.0,2.0
0,0,21,1,1,2,762,4.0,3.0,1.0,3.0
0,0,35,1,1,0,762,3.0,3.0,3.0,3.0
1,1,26,1,1,2,1788,2.0,3.0,5.0,3.0
1,1,65,1,1,2,2772,4.0,3.0,3.0,3.0
0,1,28,0,1,0,762,1.0,2.0,2.0,3.0
0,1,38,1,1,2,1638,2.0,3.0,2.0,3.0
0,1,33,1,0,0,762,1.0,2.0,2.0,3.0
0,1,54,1,0,0,762,1.0,3.0,3.0,3.0
0,0,14,0,0,0,762,4.0,3.0,4.0,2.0
0,0,16,1,0,0,762,3.0,4.0,2.0,3.0
0,1,30,1,0,0,762,3.0,3.0,3.0,2.0
0,0,69,1,0,0,762,2.0,2.0,3.0,3.0
0,0,17,1,0,0,762,2.0,4.0,3.0,1.0
0,0,7,1,0,0,762,4.0,3.0,3.0,3.0
0,1,41,1,0,0,762,0.0,4.0,3.0,3.0
1,1,56,1,1,2,3944,3.0,4.0,4.0,4.0
1,1,40,1,1,2,2694,3.0,4.0,1.0,4.0
1,0,23,0,1,0,606,4.0,3.0,3.0,3.0
1,0,50,1,1,2,1725,3.0,3.0,2.0,3.0
1,0,38,1,1,2,1705,4.0,3.0,3.0,3.0
1,1,51,1,1,2,2639,3.0,3.0,1.0,3.0
1,0,44,1,1,2,2017,4.0,3.0,2.0,3.0
0,0,33,1,1,2,3372,3.0,2.0,3.0,3.0
0,1,25,0,1,2,606,4.0,4.0,2.0,1.0
1,0,46,1,1,2,606,4.0,3.0,2.0,3.0
0,0,57,1,1,0,206,2.0,3.0,1.0,3.0
0,1,66,1,0,0,606,2.0,4.0,4.0,3.0
0,1,48,1,0,0,606,3.0,4.0,3.0,2.0
1,0,51,1,1,2,3590,3.0,4.0,4.0,3.0
0,1,52,1,1,2,594,3.0,0.0,1.0,3.0
1,1,45,1,1,2,3772,3.0,3.0,4.0,4.0
0,0,17,1,0,2,594,2.0,2.0,3.0,3.0
1,0,53,1,1,2,594,4.0,4.0,3.0,3.0
1,0,34,1,1,2,594,4.0,4.0,3.0,3.0
1,0,39,1,1,2,2369,4.0,3.0,3.0,3.0
1,0,59,1,1,2,3718,3.0,5.0,2.0,3.0
1,1,30,1,1,2,594,4.0,3.0,1.0,3.0
0,0,27,0,1,0,594,1.0,3.0,2.0,2.0
0,0,43,0,1,2,594,3.0,4.0,4.0,3.0
1,1,28,1,1,2,2368,3.0,4.0,3.0,3.0
1,1,23,0,1,2,594,2.0,4.0,3.0,3.0
1,1,57,1,1,2,3697,3.0,5.0,1.0,3.0
1,1,26,0,1,2,594,3.0,3.0,3.0,3.0
0,0,12,1,1,2,594,3.0,3.0,1.0,3.0
1,1,46,1,1,0,194,3.0,3.0,4.0,3.0
1,1,46,1,0,0,594,3.0,2.0,3.0,3.0
0,0,49,1,0,0,594,2.0,4.0,2.0,3.0
0,0,52,1,0,0,594,4.0,4.0,3.0,3.0
0,1,27,1,0,0,594,5.0,1.0,3.0,2.0
0,1,50,1,0,0,594,2.0,3.0,3.0,3.0
0,0,49,1,0,0,594,2.0,2.0,2.0,3.0
0,1,53,1,0,0,594,2.0,3.0,3.0,3.0
1,0,50,1,1,2,594,3.0,3.0,2.0,3.0
1,0,45,1,1,2,594,3.0,4.0,1.0,3.0
1,1,54,1,1,2,1900,3.0,3.0,1.0,3.0
0,1,58,1,0,1,594,4.0,2.0,3.0,1.0
1,0,54,1,1,2,825,4.0,4.0,4.0,3.0
1,0,40,1,1,2,1695,3.0,2.0,4.0,4.0
1,1,48,1,1,2,1846,3.0,4.0,2.0,4.0
1,0,58,1,1,2,2896,3.0,5.0,1.0,3.0
0,1,20,1,1,2,825,3.0,2.0,2.0,2.0
0,1,27,1,1,2,825,2.0,2.0,4.0,2.0
0,0,28,0,1,2,802,1.0,3.0,3.0,3.0
0,1,48,1,1,0,802,3.0,3.0,2.0,3.0
0,0,40,1,1,2,802,2.0,2.0,4.0,3.0
1,0,38,1,1,0,425,4.0,2.0,4.0,3.0
1,1,70,1,1,2,402,3.0,4.0,3.0,3.0
1,1,14,1,0,0,802,1.0,4.0,2.0,1.0
0,0,32,1,0,0,825,3.0,3.0,4.0,3.0
0,1,32,1,0,0,802,2.0,2.0,3.0,4.0
0,0,58,1,0,0,802,3.0,4.0,2.0,3.0
0,1,20,1,0,0,825,1.0,4.0,3.0,1.0
1,1,39,1,1,2,3256,3.0,4.0,4.0,3.0
1,1,50,1,1,2,3477,3.0,2.0,4.0,4.0
0,1,8,1,1,1,802,3.0,2.0,2.0,2.0
0,0,8,1,1,1,802,1.0,2.0,3.0,2.0
1,1,23,0,1,2,641,3.0,4.0,3.0,4.0
1,1,42,1,1,2,641,3.0,4.0,4.0,3.0
0,0,59,1,1,2,604,2.0,1.0,4.0,3.0
0,0,17,0,1,0,767,4.0,3.0,2.0,1.0
